,PlateRead,Concentration,Compound,Time,Fluorescence
6491,68,10^-09,Compound C,103.0572,6976.624
6492,68,10^-08,Compound A,103.2594,3987.895
6493,68,10^-08,Compound A,103.2404,4690.219
6494,68,10^-08,Compound A,103.1956,5945.104
6495,68,10^-08,Compound A,103.1972,6902.482
6496,68,10^-08,Compound B,103.1904,6125.081
6497,68,10^-08,Compound B,103.1566,5741.149
6498,68,10^-08,Compound B,103.2014,5973.754
6499,68,10^-08,Compound B,103.195,5589.092
6500,68,10^-08,Compound C,103.1846,6135.189
6501,68,10^-08,Compound C,103.1866,5673.482
6502,68,10^-08,Compound C,103.199,7020.352
6503,68,10^-08,Compound C,103.246,7794.717
6504,68,10^-07,Compound A,103.4192,4538.924
6505,68,10^-07,Compound A,103.391,4960.705
6506,68,10^-07,Compound A,103.4356,6382.209
6507,68,10^-07,Compound A,103.4072,6201.167
6508,68,10^-07,Compound B,103.341,8568.536
6509,68,10^-07,Compound B,103.3164,8956.148
6510,68,10^-07,Compound B,103.3518,8086.773
6511,68,10^-07,Compound B,103.3568,8832.261
6512,68,10^-07,Compound C,103.3446,9032.613
6513,68,10^-07,Compound C,103.3478,9513.96
6514,68,10^-07,Compound C,103.3482,10144.883
6515,68,10^-07,Compound C,103.406,14260.352
6516,68,10^-06,Compound A,103.5706,5753.333
6517,68,10^-06,Compound A,103.552,6981.826
6518,68,10^-06,Compound A,103.586,7484.331
6519,68,10^-06,Compound A,103.5586,8668.313
6520,68,10^-06,Compound B,103.501,8772.489
6521,68,10^-06,Compound B,103.4666,8482.266
6522,68,10^-06,Compound B,103.5618,9133.253
6523,68,10^-06,Compound B,103.545,9191.173
6524,68,10^-06,Compound C,103.4942,9575.745
6525,68,10^-06,Compound C,103.497,11054.164
6526,68,10^-06,Compound C,103.4986,12619.078
6527,68,10^-06,Compound C,103.556,14564.756
6528,69,Control,Compound A,103.9498,3222.501
6529,69,Control,Compound A,103.9114,3503.174
6530,69,Control,Compound A,103.946,3566.783
6531,69,Control,Compound A,103.9276,3101.627
6532,69,Control,Compound B,103.9414,2967.813
6533,69,Control,Compound B,103.857,2996.34
6534,69,Control,Compound B,103.9424,3089.405
6535,69,Control,Compound B,103.9054,3608.402
6536,69,Control,Compound C,103.875,3826.788
6537,69,Control,Compound C,103.867,3398.92
6538,69,Control,Compound C,103.8818,3647.067
6539,69,Control,Compound C,103.9564,3667.527
6540,69,10^-12,Compound A,104.1002,3104.247
6541,69,10^-12,Compound A,104.1514,3505.221
6542,69,10^-12,Compound A,104.0964,3701.112
6543,69,10^-12,Compound A,104.078,3164.654
6544,69,10^-12,Compound B,104.1014,3007.655
6545,69,10^-12,Compound B,104.0074,3273.895
6546,69,10^-12,Compound B,104.1024,3249.05
6547,69,10^-12,Compound B,104.0746,3822.44
6548,69,10^-12,Compound C,104.025,4269.499
6549,69,10^-12,Compound C,104.0182,4814.65
6550,69,10^-12,Compound C,104.0406,4617.522
6551,69,10^-12,Compound C,104.1068,5187.471
6552,69,10^-11,Compound A,104.321,2870.647
6553,69,10^-11,Compound A,104.3204,2950.113
6554,69,10^-11,Compound A,104.2566,3203.688
6555,69,10^-11,Compound A,104.238,3317.822
6556,69,10^-11,Compound B,104.2514,3468.175
6557,69,10^-11,Compound B,104.2276,3395.219
6558,69,10^-11,Compound B,104.2528,3450.846
6559,69,10^-11,Compound B,104.2276,3783.55
6560,69,10^-11,Compound C,104.2454,4370.748
6561,69,10^-11,Compound C,104.2474,4654.835
6562,69,10^-11,Compound C,104.1986,5146.304
6563,69,10^-11,Compound C,104.3168,5658.411
6564,69,10^-10,Compound A,104.4924,2933.999
6565,69,10^-10,Compound A,104.4838,2898.747
6566,69,10^-10,Compound A,104.498,3294.368
6567,69,10^-10,Compound A,104.4902,3754.873
6568,69,10^-10,Compound B,104.4028,3419.938
6569,69,10^-10,Compound B,104.3776,3691.944
6570,69,10^-10,Compound B,104.4128,4147.468
6571,69,10^-10,Compound B,104.386,3879.522
6572,69,10^-10,Compound C,104.4062,5160.737
6573,69,10^-10,Compound C,104.3974,5162.688
6574,69,10^-10,Compound C,104.349,6292.996
6575,69,10^-10,Compound C,104.468,6430.901
6576,69,10^-09,Compound A,104.6508,3183.416
6577,69,10^-09,Compound A,104.6318,3315.168
6578,69,10^-09,Compound A,104.647,3704.595
6579,69,10^-09,Compound A,104.6486,3461.668
6580,69,10^-09,Compound B,104.5618,4008.026
6581,69,10^-09,Compound B,104.528,3813.428
6582,69,10^-09,Compound B,104.6328,4352.876
6583,69,10^-09,Compound B,104.6064,4008.212
6584,69,10^-09,Compound C,104.5558,4837.313
6585,69,10^-09,Compound C,104.5478,5524.735
6586,69,10^-09,Compound C,104.4994,6100.342
6587,69,10^-09,Compound C,104.6176,7067.806
6588,69,10^-08,Compound A,104.8106,3964.861
6589,69,10^-08,Compound A,104.7824,4793.451
6590,69,10^-08,Compound A,104.807,5864.516
6591,69,10^-08,Compound A,104.7986,6881.428
6592,69,10^-08,Compound B,104.7118,6150.742
6593,69,10^-08,Compound B,104.688,5724.173
6594,69,10^-08,Compound B,104.7832,5989.142
6595,69,10^-08,Compound B,104.7674,5601.305
6596,69,10^-08,Compound C,104.7158,6117.21
6597,69,10^-08,Compound C,104.7086,5696.239
6598,69,10^-08,Compound C,104.661,6999.052
6599,69,10^-08,Compound C,104.7776,7766.163
6600,69,10^-07,Compound A,104.9608,4608.759
6601,69,10^-07,Compound A,104.9434,4978.205
6602,69,10^-07,Compound A,104.9572,6372.828
6603,69,10^-07,Compound A,104.949,6217.865
6604,69,10^-07,Compound B,104.929,8475.244
6605,69,10^-07,Compound B,104.838,8930.758
6606,69,10^-07,Compound B,104.9432,8058.955
6607,69,10^-07,Compound B,104.9164,8727.092
6608,69,10^-07,Compound C,104.8758,9028.273
6609,69,10^-07,Compound C,104.8582,9520.641
6610,69,10^-07,Compound C,104.8094,10083.911
6611,69,10^-07,Compound C,104.9272,14164.771
6612,69,10^-06,Compound A,105.113,5783.038
6613,69,10^-06,Compound A,105.1446,7023.19
6614,69,10^-06,Compound A,105.1076,7478.841
6615,69,10^-06,Compound A,105.111,8650.444
6616,69,10^-06,Compound B,105.0932,8914.509
6617,69,10^-06,Compound B,104.9884,8445.436
6618,69,10^-06,Compound B,105.0934,9087.682
6619,69,10^-06,Compound B,105.067,9026.762
6620,69,10^-06,Compound C,105.0262,9423.791
6621,69,10^-06,Compound C,105.0086,10976.828
6622,69,10^-06,Compound C,105.0098,12492.558
6623,69,10^-06,Compound C,105.0776,14533.704
6624,70,Control,Compound A,105.4716,3229.042
6625,70,Control,Compound A,105.433,3488.638
6626,70,Control,Compound A,105.4878,3607.511
6627,70,Control,Compound A,105.4782,3080.743
6628,70,Control,Compound B,105.3828,2961.689
6629,70,Control,Compound B,105.3686,2962.946
6630,70,Control,Compound B,105.4636,3121.527
6631,70,Control,Compound B,105.4172,3593.731
6632,70,Control,Compound C,105.3862,3889.48
6633,70,Control,Compound C,105.3898,3465.335
6634,70,Control,Compound C,105.3902,3636.177
6635,70,Control,Compound C,105.468,3674.293
6636,70,10^-12,Compound A,105.6318,3100.01
6637,70,10^-12,Compound A,105.5828,3535.455
6638,70,10^-12,Compound A,105.648,3724.261
6639,70,10^-12,Compound A,105.6394,3162.875
6640,70,10^-12,Compound B,105.5428,3007.582
6641,70,10^-12,Compound B,105.5188,3291.6
6642,70,10^-12,Compound B,105.6942,3236.782
6643,70,10^-12,Compound B,105.5976,3773.244
6644,70,10^-12,Compound C,105.5366,4320.694
6645,70,10^-12,Compound C,105.551,4779.975
6646,70,10^-12,Compound C,105.5506,4618.715
6647,70,10^-12,Compound C,105.6184,5197.784
6648,70,10^-11,Compound A,105.7924,2882.813
6649,70,10^-11,Compound A,105.7334,2918.024
6650,70,10^-11,Compound A,105.808,3158.258
6651,70,10^-11,Compound A,105.7904,3282.77
6652,70,10^-11,Compound B,105.6932,3489.718
6653,70,10^-11,Compound B,105.6788,3409.261
6654,70,10^-11,Compound B,105.8544,3533.953
6655,70,10^-11,Compound B,105.7574,3765.216
6656,70,10^-11,Compound C,105.6966,4367.263
6657,70,10^-11,Compound C,105.699,4643.843
6658,70,10^-11,Compound C,105.7002,5172.072
6659,70,10^-11,Compound C,105.7784,5637.795
6660,70,10^-10,Compound A,105.9638,2935.619
6661,70,10^-10,Compound A,105.8934,2889.966
6662,70,10^-10,Compound A,105.9594,3323.792
6663,70,10^-10,Compound A,105.9618,3793.249
6664,70,10^-10,Compound B,105.8542,3382.717
6665,70,10^-10,Compound B,105.83,3762.957
6666,70,10^-10,Compound B,106.0052,4142.154
6667,70,10^-10,Compound B,105.9074,3888.647
6668,70,10^-10,Compound C,105.847,5155.188
6669,70,10^-10,Compound C,105.8494,5191.437
6670,70,10^-10,Compound C,105.8506,6188.088
6671,70,10^-10,Compound C,105.9296,6457.923
6672,70,10^-09,Compound A,106.1224,3161.533
6673,70,10^-09,Compound A,106.0434,3325.159
6674,70,10^-09,Compound A,106.1186,3688.753
6675,70,10^-09,Compound A,106.1198,3471.981
6676,70,10^-09,Compound B,106.0652,4058.751
6677,70,10^-09,Compound B,105.9894,3925.324
6678,70,10^-09,Compound B,106.1546,4339.31
6679,70,10^-09,Compound B,106.0578,4018.394
6680,70,10^-09,Compound C,105.9982,4765.471
6681,70,10^-09,Compound C,106.0094,5553.554
6682,70,10^-09,Compound C,106.0714,6144.653
6683,70,10^-09,Compound C,106.0888,6984.275
6684,70,10^-08,Compound A,106.272,3959.239
6685,70,10^-08,Compound A,106.2738,4794.528
6686,70,10^-08,Compound A,106.2684,5886.367
6687,70,10^-08,Compound A,106.27,6869.884
6688,70,10^-08,Compound B,106.2236,6135.86
6689,70,10^-08,Compound B,106.1492,5706.472
6690,70,10^-08,Compound B,106.3148,5933.864
6691,70,10^-08,Compound B,106.219,5519.323
6692,70,10^-08,Compound C,106.1574,6118.176
6693,70,10^-08,Compound C,106.171,5627.512
6694,70,10^-08,Compound C,106.221,6914.766
6695,70,10^-08,Compound C,106.2488,7774.965
6696,70,10^-07,Compound A,106.4526,4629.7
6697,70,10^-07,Compound A,106.435,4997.848
6698,70,10^-07,Compound A,106.4188,6310.042
6699,70,10^-07,Compound A,106.4204,6252.97
6700,70,10^-07,Compound B,106.3836,8460.856
6701,70,10^-07,Compound B,106.3598,8859.772
6702,70,10^-07,Compound B,106.4646,8140.56
6703,70,10^-07,Compound B,106.3678,8790.597
6704,70,10^-07,Compound C,106.3878,8993.789
6705,70,10^-07,Compound C,106.3798,9452.807
6706,70,10^-07,Compound C,106.3714,9959.559
6707,70,10^-07,Compound C,106.4492,14271.348
6708,70,10^-06,Compound A,106.6124,5673.266
6709,70,10^-06,Compound A,106.5838,6951.788
6710,70,10^-06,Compound A,106.6198,7434.04
6711,70,10^-06,Compound A,106.6104,8515.653
6712,70,10^-06,Compound B,106.5338,8739.78
6713,70,10^-06,Compound B,106.5208,8271.846
6714,70,10^-06,Compound B,106.6844,9046.936
6715,70,10^-06,Compound B,106.5184,9047.857
6716,70,10^-06,Compound C,106.5478,9528.393
6717,70,10^-06,Compound C,106.5398,10878.761
6718,70,10^-06,Compound C,106.5314,12618.539
6719,70,10^-06,Compound C,106.6104,14558.895
6720,71,Control,Compound A,106.993,3272.285
6721,71,Control,Compound A,106.9542,3517.883
6722,71,Control,Compound A,106.9894,3626.465
6723,71,Control,Compound A,106.981,3097.315
6724,71,Control,Compound B,106.904,3024.717
6725,71,Control,Compound B,106.9002,3011.6
6726,71,Control,Compound B,106.9652,3105.377
6727,71,Control,Compound B,106.9576,3608.808
6728,71,Control,Compound C,106.9182,3852.383
6729,71,Control,Compound C,106.9206,3452.49
6730,71,Control,Compound C,106.8938,3643.52
6731,71,Control,Compound C,106.9896,3639.519
6732,71,10^-12,Compound A,107.153,3098.982
6733,71,10^-12,Compound A,107.1054,3442.858
6734,71,10^-12,Compound A,107.1492,3712.075
6735,71,10^-12,Compound A,107.1308,3091.837
6736,71,10^-12,Compound B,107.1246,3020.228
6737,71,10^-12,Compound B,107.0602,3289.86
6738,71,10^-12,Compound B,107.1156,3216.352
6739,71,10^-12,Compound B,107.1204,3788.045
6740,71,10^-12,Compound C,107.0782,4299.6
6741,71,10^-12,Compound C,107.0802,4828.052
6742,71,10^-12,Compound C,107.1318,4608.047
6743,71,10^-12,Compound C,107.1496,5255.383
6744,71,10^-11,Compound A,107.3042,2856.443
6745,71,10^-11,Compound A,107.3346,2923.989
6746,71,10^-11,Compound A,107.2994,3192.621
6747,71,10^-11,Compound A,107.2816,3246.14
6748,71,10^-11,Compound B,107.2848,3467.967
6749,71,10^-11,Compound B,107.2112,3409.61
6750,71,10^-11,Compound B,107.2756,3471.342
6751,71,10^-11,Compound B,107.2688,3759.423
6752,71,10^-11,Compound C,107.2282,4381.259
6753,71,10^-11,Compound C,107.231,4612.307
6754,71,10^-11,Compound C,107.2822,5117.056
6755,71,10^-11,Compound C,107.3008,5678.097
6756,71,10^-10,Compound A,107.5236,2943.11
6757,71,10^-10,Compound A,107.4848,2882.307
6758,71,10^-10,Compound A,107.4508,3318.401
6759,71,10^-10,Compound A,107.4416,3772.134
6760,71,10^-10,Compound B,107.4464,3419.838
6761,71,10^-10,Compound B,107.4308,3797.893
6762,71,10^-10,Compound B,107.4258,4197.894
6763,71,10^-10,Compound B,107.4192,3860.433
6764,71,10^-10,Compound C,107.4494,5170.986
6765,71,10^-10,Compound C,107.451,5157.836
6766,71,10^-10,Compound C,107.4426,6193.644
6767,71,10^-10,Compound C,107.52,6355.027
6768,71,10^-09,Compound A,107.6734,3135.446
6769,71,10^-09,Compound A,107.6352,3327.908
6770,71,10^-09,Compound A,107.6798,3741.109
6771,71,10^-09,Compound A,107.6714,3456.414
6772,71,10^-09,Compound B,107.5952,4050.527
6773,71,10^-09,Compound B,107.5908,3890.851
6774,71,10^-09,Compound B,107.5762,4313.586
6775,71,10^-09,Compound B,107.5802,4061.137
6776,71,10^-09,Compound C,107.6086,4810.12
6777,71,10^-09,Compound C,107.6014,5530.67
6778,71,10^-09,Compound C,107.5922,6189.895
6779,71,10^-09,Compound C,107.68,6919.316
6780,71,10^-08,Compound A,107.8238,3990.908
6781,71,10^-08,Compound A,107.796,4740.188
6782,71,10^-08,Compound A,107.8302,5817.222
6783,71,10^-08,Compound A,107.8218,6870.129
6784,71,10^-08,Compound B,107.7552,6063.811
6785,71,10^-08,Compound B,107.7412,5682.993
6786,71,10^-08,Compound B,107.806,5960.904
6787,71,10^-08,Compound B,107.7894,5503.571
6788,71,10^-08,Compound C,107.7586,6100.074
6789,71,10^-08,Compound C,107.751,5674.561
6790,71,10^-08,Compound C,107.7426,6922.462
6791,71,10^-08,Compound C,107.8304,7753.057
6792,71,10^-07,Compound A,107.9848,4557.44
6793,71,10^-07,Compound A,107.9452,4964.526
6794,71,10^-07,Compound A,107.9904,6262.05
6795,71,10^-07,Compound A,107.983,6272.716
6796,71,10^-07,Compound B,107.905,8356.946
6797,71,10^-07,Compound B,107.9022,8826.93
6798,71,10^-07,Compound B,107.9562,7982.13
6799,71,10^-07,Compound B,107.9398,8667.231
6800,71,10^-07,Compound C,107.9094,8868.96
6801,71,10^-07,Compound C,107.9114,9374.458
6802,71,10^-07,Compound C,107.9026,10022.088
6803,71,10^-07,Compound C,107.992,14132.405
6804,71,10^-06,Compound A,108.134,5655.936
6805,71,10^-06,Compound A,108.0956,6992.728
6806,71,10^-06,Compound A,108.1412,7424.889
6807,71,10^-06,Compound A,108.1318,8595.033
6808,71,10^-06,Compound B,108.1152,8593.664
6809,71,10^-06,Compound B,108.0612,8299.436
6810,71,10^-06,Compound B,108.1074,9015.847
6811,71,10^-06,Compound B,108.0996,8905.186
6812,71,10^-06,Compound C,108.069,9329.618
6813,71,10^-06,Compound C,108.0614,10882.203
6814,71,10^-06,Compound C,108.125,12463.083
6815,71,10^-06,Compound C,108.1504,14417.277
6816,72,Control,Compound A,108.5844,3218.608
6817,72,Control,Compound A,108.4668,3525.813
6818,72,Control,Compound A,108.5106,3655.187
6819,72,Control,Compound A,108.5022,3070.111
6820,72,Control,Compound B,108.4156,3010.379
6821,72,Control,Compound B,108.4916,3001.207
6822,72,Control,Compound B,108.497,3104.948
6823,72,Control,Compound B,108.4602,3635.339
6824,72,Control,Compound C,108.5194,3851.769
6825,72,Control,Compound C,108.5018,3439.645
6826,72,Control,Compound C,108.413,3654.743
6827,72,Control,Compound C,108.5808,3645.281
6828,72,10^-12,Compound A,108.735,3128.78
6829,72,10^-12,Compound A,108.6378,3410.49
6830,72,10^-12,Compound A,108.7412,3730.149
6831,72,10^-12,Compound A,108.7528,3122.583
6832,72,10^-12,Compound B,108.566,3035.375
6833,72,10^-12,Compound B,108.6604,3255.987
6834,72,10^-12,Compound B,108.6572,3245.615
6835,72,10^-12,Compound B,108.6202,3806.973
6836,72,10^-12,Compound C,108.6694,4323.871
6837,72,10^-12,Compound C,108.6522,4796.42
6838,72,10^-12,Compound C,108.5634,4604.288
6839,72,10^-12,Compound C,108.7504,5318.794
6840,72,10^-11,Compound A,108.8968,2921.434
6841,72,10^-11,Compound A,108.796,2950.628
6842,72,10^-11,Compound A,108.9012,3221.761
6843,72,10^-11,Compound A,108.9128,3265.727
6844,72,10^-11,Compound B,108.726,3447.705
6845,72,10^-11,Compound B,108.814,3396.069
6846,72,10^-11,Compound B,108.8672,3517.513
6847,72,10^-11,Compound B,108.8606,3733.995
6848,72,10^-11,Compound C,108.8202,4339.209
6849,72,10^-11,Compound C,108.8122,4669.271
6850,72,10^-11,Compound C,108.7138,5143.697
6851,72,10^-11,Compound C,108.9032,5615.216
6852,72,10^-10,Compound A,109.0548,2940.518
6853,72,10^-10,Compound A,108.9464,2915.616
6854,72,10^-10,Compound A,109.0612,3331.735
6855,72,10^-10,Compound A,109.0628,3754.512
6856,72,10^-10,Compound B,108.876,3417.345
6857,72,10^-10,Compound B,108.972,3776.378
6858,72,10^-10,Compound B,109.0176,4141.807
6859,72,10^-10,Compound B,109.0214,3860.587
6860,72,10^-10,Compound C,108.9814,5173.362
6861,72,10^-10,Compound C,108.973,5218.461
6862,72,10^-10,Compound C,108.8938,6204.272
6863,72,10^-10,Compound C,109.0616,6357.152
6864,72,10^-09,Compound A,109.2052,3149.795
6865,72,10^-09,Compound A,109.1066,3335.231
6866,72,10^-09,Compound A,109.2116,3659.192
6867,72,10^-09,Compound A,109.2132,3496.017
6868,72,10^-09,Compound B,109.0264,4041.936
6869,72,10^-09,Compound B,109.1222,3857.25
6870,72,10^-09,Compound B,109.1774,4339.663
6871,72,10^-09,Compound B,109.1708,3940.436
6872,72,10^-09,Compound C,109.1302,4755.771
6873,72,10^-09,Compound C,109.1226,5574.458
6874,72,10^-09,Compound C,109.0434,6135.723
6875,72,10^-09,Compound C,109.212,6937.777
6876,72,10^-08,Compound A,109.3654,4012.391
6877,72,10^-08,Compound A,109.2666,4791.475
6878,72,10^-08,Compound A,109.372,5807.836
6879,72,10^-08,Compound A,109.3732,6785.027
6880,72,10^-08,Compound B,109.2464,6083.911
6881,72,10^-08,Compound B,109.2726,5622.709
6882,72,10^-08,Compound B,109.3276,5929.498
6883,72,10^-08,Compound B,109.3212,5507.271
6884,72,10^-08,Compound C,109.2806,6109.159
6885,72,10^-08,Compound C,109.283,5604.252
6886,72,10^-08,Compound C,109.2538,6934.495
6887,72,10^-08,Compound C,109.3624,7719.033
6888,72,10^-07,Compound A,109.5778,4515.298
6889,72,10^-07,Compound A,109.467,4906.241
6890,72,10^-07,Compound A,109.5316,6327.699
6891,72,10^-07,Compound A,109.5232,6204.976
6892,72,10^-07,Compound B,109.3966,8338.735
6893,72,10^-07,Compound B,109.4878,8704.132
6894,72,10^-07,Compound B,109.478,7975.621
6895,72,10^-07,Compound B,109.481,8613.464
6896,72,10^-07,Compound C,109.4946,8892.413
6897,72,10^-07,Compound C,109.495,9387.384
6898,72,10^-07,Compound C,109.4138,9962.988
6899,72,10^-07,Compound C,109.5776,14136.564
6900,72,10^-06,Compound A,109.7358,5683.792
6901,72,10^-06,Compound A,109.6272,7024.62
6902,72,10^-06,Compound A,109.731,7380.779
6903,72,10^-06,Compound A,109.7408,8455.196
6904,72,10^-06,Compound B,109.548,8610.498
6905,72,10^-06,Compound B,109.6432,8212.837
6906,72,10^-06,Compound B,109.638,8909.543
6907,72,10^-06,Compound B,109.6312,8822.079
6908,72,10^-06,Compound C,109.6518,9375.569
6909,72,10^-06,Compound C,109.6534,10635.033
6910,72,10^-06,Compound C,109.5654,12446.658
6911,72,10^-06,Compound C,109.7324,14426.239
6912,73,Control,Compound A,110.0358,3167.562
6913,73,Control,Compound A,110.0164,3485.549
6914,73,Control,Compound A,110.0322,3615.636
6915,73,Control,Compound A,110.0238,3031.218
6916,73,Control,Compound B,109.9374,3011.634
6917,73,Control,Compound B,109.933,3027.314
6918,73,Control,Compound B,110.0186,3101.517
6919,73,Control,Compound B,109.9916,3570.842
6920,73,Control,Compound C,109.961,3811.951
6921,73,Control,Compound C,109.9334,3378.972
6922,73,Control,Compound C,109.9246,3666.77
6923,73,Control,Compound C,110.0424,3641.964
6924,73,10^-12,Compound A,110.1872,3108.664
6925,73,10^-12,Compound A,110.1792,3444.412
6926,73,10^-12,Compound A,110.1826,3716.508
6927,73,10^-12,Compound A,110.1752,3169.135
6928,73,10^-12,Compound B,110.0976,3001.364
6929,73,10^-12,Compound B,110.102,3292.731
6930,73,10^-12,Compound B,110.1784,3222.732
6931,73,10^-12,Compound B,110.142,3781.292
6932,73,10^-12,Compound C,110.111,4232.287
6933,73,10^-12,Compound C,110.0838,4813.217
6934,73,10^-12,Compound C,110.075,4600.366
6935,73,10^-12,Compound C,110.1936,5286.471
6936,73,10^-11,Compound A,110.348,2930.3
6937,73,10^-11,Compound A,110.3276,2929.529
6938,73,10^-11,Compound A,110.3436,3196.312
6939,73,10^-11,Compound A,110.3358,3220.138
6940,73,10^-11,Compound B,110.3174,3452.112
6941,73,10^-11,Compound B,110.2554,3435.982
6942,73,10^-11,Compound B,110.3288,3557.479
6943,73,10^-11,Compound B,110.302,3792.823
6944,73,10^-11,Compound C,110.2614,4343.904
6945,73,10^-11,Compound C,110.2438,4665.97
6946,73,10^-11,Compound C,110.305,5178.744
6947,73,10^-11,Compound C,110.3648,5658.952
6948,73,10^-10,Compound A,110.4964,2948.971
6949,73,10^-10,Compound A,110.538,2920.643
6950,73,10^-10,Compound A,110.5146,3293.15
6951,73,10^-10,Compound A,110.4842,3775.355
6952,73,10^-10,Compound B,110.468,3395.269
6953,73,10^-10,Compound B,110.4136,3772.042
6954,73,10^-10,Compound B,110.4904,4091.5
6955,73,10^-10,Compound B,110.4628,3895.79
6956,73,10^-10,Compound C,110.4214,5109.384
6957,73,10^-10,Compound C,110.3934,5132.166
6958,73,10^-10,Compound C,110.4554,6222.266
6959,73,10^-10,Compound C,110.5128,6317.444
6960,73,10^-09,Compound A,110.7068,3131.857
6961,73,10^-09,Compound A,110.6996,3317.257
6962,73,10^-09,Compound A,110.6732,3734.03
6963,73,10^-09,Compound A,110.6346,3474.291
6964,73,10^-09,Compound B,110.6278,4042.486
6965,73,10^-09,Compound B,110.614,3882.473
6966,73,10^-09,Compound B,110.649,4376.774
6967,73,10^-09,Compound B,110.6126,4012.293
6968,73,10^-09,Compound C,110.6218,4767.509
6969,73,10^-09,Compound C,110.6242,5497.957
6970,73,10^-09,Compound C,110.6058,6095.929
6971,73,10^-09,Compound C,110.7032,6988.145
6972,73,10^-08,Compound A,110.8676,4031.09
6973,73,10^-08,Compound A,110.8484,4789.819
6974,73,10^-08,Compound A,110.863,5868.388
6975,73,10^-08,Compound A,110.8656,6785.64
6976,73,10^-08,Compound B,110.778,6030.108
6977,73,10^-08,Compound B,110.775,5661.822
6978,73,10^-08,Compound B,110.7994,5918.109
6979,73,10^-08,Compound B,110.7726,5498.318
6980,73,10^-08,Compound C,110.7822,6080.078
6981,73,10^-08,Compound C,110.7838,5640.517
6982,73,10^-08,Compound C,110.7654,6907.192
6983,73,10^-08,Compound C,110.8636,7661.777
6984,73,10^-07,Compound A,111.0168,4535.141
6985,73,10^-07,Compound A,111.0086,4939.24
6986,73,10^-07,Compound A,111.0132,6351.306
6987,73,10^-07,Compound A,111.015,6186.568
6988,73,10^-07,Compound B,110.9284,8277.895
6989,73,10^-07,Compound B,110.924,8687.342
6990,73,10^-07,Compound B,111.0092,7816.183
6991,73,10^-07,Compound B,110.9826,8613.058
6992,73,10^-07,Compound C,110.9418,8831.035
6993,73,10^-07,Compound C,110.9342,9354.146
6994,73,10^-07,Compound C,110.9154,9927.046
6995,73,10^-07,Compound C,111.0136,14115.293
6996,73,10^-06,Compound A,111.1672,5633.273
6997,73,10^-06,Compound A,111.1684,6948.955
6998,73,10^-06,Compound A,111.1636,7344.67
6999,73,10^-06,Compound A,111.1752,8445.846
7000,73,10^-06,Compound B,111.0882,8543.814
7001,73,10^-06,Compound B,111.0744,8154.544
7002,73,10^-06,Compound B,111.1602,8800.245
7003,73,10^-06,Compound B,111.1338,8737.083
7004,73,10^-06,Compound C,111.0926,9252.414
7005,73,10^-06,Compound C,111.0846,10797.577
7006,73,10^-06,Compound C,111.0658,12274.26
7007,73,10^-06,Compound C,111.164,14186.045
7008,74,Control,Compound A,111.5576,3232.368
7009,74,Control,Compound A,111.5364,3494.912
7010,74,Control,Compound A,111.554,3638.103
7011,74,Control,Compound A,111.5356,3063.187
7012,74,Control,Compound B,111.459,2993.817
7013,74,Control,Compound B,111.4546,3055.106
7014,74,Control,Compound B,111.5398,3123.426
7015,74,Control,Compound B,111.503,3592.834
7016,74,Control,Compound C,111.4726,3872.186
7017,74,Control,Compound C,111.465,3431.013
7018,74,Control,Compound C,111.4462,3643.186
7019,74,Control,Compound C,111.554,3682.292
7020,74,10^-12,Compound A,111.7994,3102.271
7021,74,10^-12,Compound A,111.689,3523.767
7022,74,10^-12,Compound A,111.7142,3742.233
7023,74,10^-12,Compound A,111.6954,3177.021
7024,74,10^-12,Compound B,111.6188,3013.691
7025,74,10^-12,Compound B,111.7068,3279.661
7026,74,10^-12,Compound B,111.69,3268.098
7027,74,10^-12,Compound B,111.6534,3774.718
7028,74,10^-12,Compound C,111.6926,4280.118
7029,74,10^-12,Compound C,111.695,4805.745
7030,74,10^-12,Compound C,111.6066,4632.024
7031,74,10^-12,Compound C,111.796,5334.437
7032,74,10^-11,Compound A,111.9478,2868.429
7033,74,10^-11,Compound A,111.8394,2945.566
7034,74,10^-11,Compound A,111.944,3216.551
7035,74,10^-11,Compound A,111.9276,3260.069
7036,74,10^-11,Compound B,111.7702,3420.271
7037,74,10^-11,Compound B,111.855,3464.139
7038,74,10^-11,Compound B,111.8412,3501.885
7039,74,10^-11,Compound B,111.8134,3701.342
7040,74,10^-11,Compound C,111.8526,4362.381
7041,74,10^-11,Compound C,111.845,4667.254
7042,74,10^-11,Compound C,111.7562,5202.64
7043,74,10^-11,Compound C,111.9444,5781.595
7044,74,10^-10,Compound A,112.0982,2916.015
7045,74,10^-10,Compound A,111.9992,2903.343
7046,74,10^-10,Compound A,112.0944,3296.058
7047,74,10^-10,Compound A,112.0862,3767.661
7048,74,10^-10,Compound B,111.9412,3398.841
7049,74,10^-10,Compound B,112.0054,3813.255
7050,74,10^-10,Compound B,112.0702,4161.219
7051,74,10^-10,Compound B,112.0656,3898.535
7052,74,10^-10,Compound C,112.0034,5129.695
7053,74,10^-10,Compound C,111.9954,5253.81
7054,74,10^-10,Compound C,111.9074,6220.343
7055,74,10^-10,Compound C,112.0948,6439.225
7056,74,10^-09,Compound A,112.258,3153.186
7057,74,10^-09,Compound A,112.1514,3321.227
7058,74,10^-09,Compound A,112.2544,3755.142
7059,74,10^-09,Compound A,112.246,3500.529
